ENDW_COMMi,PROD_COMMj,REGr,Value
land,omt,ssa_l,0
land,omt,ssa_m,0
land,omt,tur,0
land,omt,twn,0
land,omt,usa,0
land,omt,zaf,0
land,osd,anuz,0
land,osd,bra,0
land,osd,can_xna,0
land,osd,cas,0
land,osd,chn,0
land,osd,eeu,0
land,osd,eeu_fsu,0
land,osd,efta,0
land,osd,eu12_h,0
land,osd,eu12_m,0
land,osd,eu15,0
land,osd,idn,0
land,osd,ind,0
land,osd,jpn,0
land,osd,kor,0
land,osd,lam_l,0
land,osd,lam_m,0
land,osd,mea_h,0
land,osd,mea_m,0
land,osd,mex,0
land,osd,naf,0
land,osd,oas_cpa,0
land,osd,oas_l,0
land,osd,oas_m,0
land,osd,pak,0
land,osd,rus,0
land,osd,ssa_l,0
land,osd,ssa_m,0
land,osd,tur,0
land,osd,twn,0
land,osd,usa,0
land,osd,zaf,0
land,osg,anuz,0
land,osg,bra,0
land,osg,can_xna,0
land,osg,cas,0
land,osg,chn,0
land,osg,eeu,0
land,osg,eeu_fsu,0
land,osg,efta,0
land,osg,eu12_h,0
land,osg,eu12_m,0
land,osg,eu15,0
land,osg,idn,0
land,osg,ind,0
land,osg,jpn,0
land,osg,kor,0
land,osg,lam_l,0
land,osg,lam_m,0
land,osg,mea_h,0
land,osg,mea_m,0
land,osg,mex,0
land,osg,naf,0
land,osg,oas_cpa,0
land,osg,oas_l,0
land,osg,oas_m,0
land,osg,pak,0
land,osg,rus,0
land,osg,ssa_l,0
land,osg,ssa_m,0
land,osg,tur,0
land,osg,twn,0
land,osg,usa,0
land,osg,zaf,0
land,p_c,anuz,0
land,p_c,bra,0
land,p_c,can_xna,0
land,p_c,cas,0
land,p_c,chn,0
land,p_c,eeu,0
land,p_c,eeu_fsu,0
land,p_c,efta,0
land,p_c,eu12_h,0
land,p_c,eu12_m,0
land,p_c,eu15,0
land,p_c,idn,0
land,p_c,ind,0
land,p_c,jpn,0
land,p_c,kor,0
land,p_c,lam_l,0
land,p_c,lam_m,0
land,p_c,mea_h,0
land,p_c,mea_m,0
land,p_c,mex,0
land,p_c,naf,0
land,p_c,oas_cpa,0
land,p_c,oas_l,0
land,p_c,oas_m,0
land,p_c,pak,0
land,p_c,rus,0
land,p_c,ssa_l,0
land,p_c,ssa_m,0
land,p_c,tur,0
land,p_c,twn,0
land,p_c,usa,0
land,p_c,zaf,0
land,pcr,anuz,0
land,pcr,bra,0
land,pcr,can_xna,0
land,pcr,cas,0
land,pcr,chn,0
land,pcr,eeu,0
land,pcr,eeu_fsu,0
land,pcr,efta,0
land,pcr,eu12_h,0
land,pcr,eu12_m,0
land,pcr,eu15,0
land,pcr,idn,0
land,pcr,ind,0
land,pcr,jpn,0
land,pcr,kor,0
land,pcr,lam_l,0
land,pcr,lam_m,0
land,pcr,mea_h,0
land,pcr,mea_m,0
land,pcr,mex,0
land,pcr,naf,0
land,pcr,oas_cpa,0
land,pcr,oas_l,0
land,pcr,oas_m,0
land,pcr,pak,0
land,pcr,rus,0
land,pcr,ssa_l,0
land,pcr,ssa_m,0
land,pcr,tur,0
land,pcr,twn,0
land,pcr,usa,0
land,pcr,zaf,0
land,pdr,anuz,0
land,pdr,bra,0
land,pdr,can_xna,0
land,pdr,cas,0
land,pdr,chn,0
land,pdr,eeu,0
land,pdr,eeu_fsu,0
land,pdr,efta,0
land,pdr,eu12_h,0
land,pdr,eu12_m,0
land,pdr,eu15,0
land,pdr,idn,0
land,pdr,ind,0
land,pdr,jpn,0
land,pdr,kor,0
land,pdr,lam_l,0
land,pdr,lam_m,0
land,pdr,mea_h,0
land,pdr,mea_m,0
land,pdr,mex,0
land,pdr,naf,0
land,pdr,oas_cpa,0
land,pdr,oas_l,0
land,pdr,oas_m,0
land,pdr,pak,0
land,pdr,rus,0
land,pdr,ssa_l,0
land,pdr,ssa_m,0
land,pdr,tur,0
land,pdr,twn,0
land,pdr,usa,0
land,pdr,zaf,0
land,pfb,anuz,0
land,pfb,bra,0
land,pfb,can_xna,0
land,pfb,cas,0
land,pfb,chn,0
land,pfb,eeu,0
land,pfb,eeu_fsu,0
land,pfb,efta,0
land,pfb,eu12_h,0
land,pfb,eu12_m,0
land,pfb,eu15,0
land,pfb,idn,0
land,pfb,ind,0
land,pfb,jpn,0
land,pfb,kor,0
land,pfb,lam_l,0
land,pfb,lam_m,0
land,pfb,mea_h,0
land,pfb,mea_m,0
land,pfb,mex,0
land,pfb,naf,0
land,pfb,oas_cpa,0
land,pfb,oas_l,0
land,pfb,oas_m,0
land,pfb,pak,0
land,pfb,rus,0
land,pfb,ssa_l,0
land,pfb,ssa_m,0
land,pfb,tur,0
land,pfb,twn,0
land,pfb,usa,0
land,pfb,zaf,0
land,rmk,anuz,0
land,rmk,bra,0
land,rmk,can_xna,0
land,rmk,cas,0
land,rmk,chn,0
land,rmk,eeu,0
land,rmk,eeu_fsu,0
land,rmk,efta,0
land,rmk,eu12_h,0
land,rmk,eu12_m,0
land,rmk,eu15,0
land,rmk,idn,0
land,rmk,ind,0
land,rmk,jpn,0
land,rmk,kor,0
land,rmk,lam_l,0
land,rmk,lam_m,0
land,rmk,mea_h,0
land,rmk,mea_m,0
land,rmk,mex,0
land,rmk,naf,0
land,rmk,oas_cpa,0
land,rmk,oas_l,0
land,rmk,oas_m,0
land,rmk,pak,0
land,rmk,rus,0
land,rmk,ssa_l,0
land,rmk,ssa_m,0
land,rmk,tur,0
land,rmk,twn,0
land,rmk,usa,0
land,rmk,zaf,0
land,sgr,anuz,0
land,sgr,bra,0
land,sgr,can_xna,0
land,sgr,cas,0
land,sgr,chn,0
land,sgr,eeu,0
land,sgr,eeu_fsu,0
land,sgr,efta,0
land,sgr,eu12_h,0
land,sgr,eu12_m,0
land,sgr,eu15,0
land,sgr,idn,0
land,sgr,ind,0
land,sgr,jpn,0
land,sgr,kor,0
land,sgr,lam_l,0
land,sgr,lam_m,0
land,sgr,mea_h,0
land,sgr,mea_m,0
land,sgr,mex,0
land,sgr,naf,0
land,sgr,oas_cpa,0
land,sgr,oas_l,0
land,sgr,oas_m,0
land,sgr,pak,0
land,sgr,rus,0
land,sgr,ssa_l,0
land,sgr,ssa_m,0
land,sgr,tur,0
land,sgr,twn,0
land,sgr,usa,0
land,sgr,zaf,0
land,svs,anuz,0
land,svs,bra,0
land,svs,can_xna,0
land,svs,cas,0
land,svs,chn,0
land,svs,eeu,0
land,svs,eeu_fsu,0
land,svs,efta,0
land,svs,eu12_h,0
land,svs,eu12_m,0
land,svs,eu15,0
land,svs,idn,0
land,svs,ind,0
land,svs,jpn,0
land,svs,kor,0
land,svs,lam_l,0
land,svs,lam_m,0
land,svs,mea_h,0
land,svs,mea_m,0
land,svs,mex,0
land,svs,naf,0
land,svs,oas_cpa,0
land,svs,oas_l,0
land,svs,oas_m,0
land,svs,pak,0
land,svs,rus,0
land,svs,ssa_l,0
land,svs,ssa_m,0
land,svs,tur,0
land,svs,twn,0
land,svs,usa,0
land,svs,zaf,0
land,trd,anuz,0
land,trd,bra,0
land,trd,can_xna,0
land,trd,cas,0
land,trd,chn,0
land,trd,eeu,0
land,trd,eeu_fsu,0
land,trd,efta,0
land,trd,eu12_h,0
land,trd,eu12_m,0
land,trd,eu15,0
land,trd,idn,0
land,trd,ind,0
land,trd,jpn,0
land,trd,kor,0
land,trd,lam_l,0
land,trd,lam_m,0
land,trd,mea_h,0
land,trd,mea_m,0
land,trd,mex,0
land,trd,naf,0
land,trd,oas_cpa,0
land,trd,oas_l,0
land,trd,oas_m,0
land,trd,pak,0
land,trd,rus,0
land,trd,ssa_l,0
land,trd,ssa_m,0
land,trd,tur,0
land,trd,twn,0
land,trd,usa,0
land,trd,zaf,0
land,tsp,anuz,0
land,tsp,bra,0
land,tsp,can_xna,0
land,tsp,cas,0
land,tsp,chn,0
land,tsp,eeu,0
land,tsp,eeu_fsu,0
land,tsp,efta,0
land,tsp,eu12_h,0
land,tsp,eu12_m,0
land,tsp,eu15,0
land,tsp,idn,0
land,tsp,ind,0
land,tsp,jpn,0
land,tsp,kor,0
land,tsp,lam_l,0
land,tsp,lam_m,0
land,tsp,mea_h,0
land,tsp,mea_m,0
land,tsp,mex,0
land,tsp,naf,0
land,tsp,oas_cpa,0
land,tsp,oas_l,0
land,tsp,oas_m,0
land,tsp,pak,0
land,tsp,rus,0
land,tsp,ssa_l,0
land,tsp,ssa_m,0
land,tsp,tur,0
land,tsp,twn,0
land,tsp,usa,0
land,tsp,zaf,0
land,twl,anuz,0
land,twl,bra,0
land,twl,can_xna,0
land,twl,cas,0
land,twl,chn,0
land,twl,eeu,0
land,twl,eeu_fsu,0
land,twl,efta,0
land,twl,eu12_h,0
land,twl,eu12_m,0
land,twl,eu15,0
land,twl,idn,0
land,twl,ind,0
land,twl,jpn,0
land,twl,kor,0
land,twl,lam_l,0
land,twl,lam_m,0
land,twl,mea_h,0
land,twl,mea_m,0
land,twl,mex,0
land,twl,naf,0
land,twl,oas_cpa,0
land,twl,oas_l,0
land,twl,oas_m,0
land,twl,pak,0
land,twl,rus,0
land,twl,ssa_l,0
land,twl,ssa_m,0
land,twl,tur,0
land,twl,twn,0
land,twl,usa,0
land,twl,zaf,0
land,utl,anuz,0
land,utl,bra,0
land,utl,can_xna,0
land,utl,cas,0
land,utl,chn,0
land,utl,eeu,0
land,utl,eeu_fsu,0
land,utl,efta,0
land,utl,eu12_h,0
land,utl,eu12_m,0
land,utl,eu15,0
land,utl,idn,0
land,utl,ind,0
land,utl,jpn,0
land,utl,kor,0
land,utl,lam_l,0
land,utl,lam_m,0
land,utl,mea_h,0
land,utl,mea_m,0
land,utl,mex,0
land,utl,naf,0
land,utl,oas_cpa,0
land,utl,oas_l,0
land,utl,oas_m,0
land,utl,pak,0
land,utl,rus,0
land,utl,ssa_l,0
land,utl,ssa_m,0
land,utl,tur,0
land,utl,twn,0
land,utl,usa,0
land,utl,zaf,0
land,v_f,anuz,0
land,v_f,bra,0
land,v_f,can_xna,0
land,v_f,cas,0
land,v_f,chn,0
land,v_f,eeu,0
land,v_f,eeu_fsu,0
land,v_f,efta,0
land,v_f,eu12_h,0
land,v_f,eu12_m,0
land,v_f,eu15,0
land,v_f,idn,0
land,v_f,ind,0
land,v_f,jpn,0
land,v_f,kor,0
land,v_f,lam_l,0
land,v_f,lam_m,0
land,v_f,mea_h,0
land,v_f,mea_m,0
land,v_f,mex,0
land,v_f,naf,0
land,v_f,oas_cpa,0
land,v_f,oas_l,0
land,v_f,oas_m,0
land,v_f,pak,0
land,v_f,rus,0
land,v_f,ssa_l,0
land,v_f,ssa_m,0
land,v_f,tur,0
land,v_f,twn,0
land,v_f,usa,0
land,v_f,zaf,0
land,vol,anuz,0
land,vol,bra,0
land,vol,can_xna,0
land,vol,cas,0
land,vol,chn,0
land,vol,eeu,0
land,vol,eeu_fsu,0
land,vol,efta,0
land,vol,eu12_h,0
land,vol,eu12_m,0
land,vol,eu15,0
land,vol,idn,0
land,vol,ind,0
land,vol,jpn,0
land,vol,kor,0
land,vol,lam_l,0
land,vol,lam_m,0
land,vol,mea_h,0
land,vol,mea_m,0
land,vol,mex,0
land,vol,naf,0
land,vol,oas_cpa,0
land,vol,oas_l,0
land,vol,oas_m,0
land,vol,pak,0
land,vol,rus,0
land,vol,ssa_l,0
land,vol,ssa_m,0
land,vol,tur,0
land,vol,twn,0
land,vol,usa,0
land,vol,zaf,0
land,wht,anuz,0
land,wht,bra,0
land,wht,can_xna,0
land,wht,cas,0
land,wht,chn,0
land,wht,eeu,0
land,wht,eeu_fsu,0
land,wht,efta,0
land,wht,eu12_h,0
land,wht,eu12_m,0
land,wht,eu15,0
land,wht,idn,0
land,wht,ind,0
land,wht,jpn,0
land,wht,kor,0
land,wht,lam_l,0
land,wht,lam_m,0
land,wht,mea_h,0
land,wht,mea_m,0
land,wht,mex,0
land,wht,naf,0
land,wht,oas_cpa,0
land,wht,oas_l,0
land,wht,oas_m,0
land,wht,pak,0
land,wht,rus,0
land,wht,ssa_l,0
land,wht,ssa_m,0
land,wht,tur,0
land,wht,twn,0
land,wht,usa,0
land,wht,zaf,0
land,wol,anuz,0
land,wol,bra,0
land,wol,can_xna,0
land,wol,cas,0
land,wol,chn,0
land,wol,eeu,0
land,wol,eeu_fsu,0
land,wol,efta,0
land,wol,eu12_h,0
land,wol,eu12_m,0
land,wol,eu15,0
land,wol,idn,0
land,wol,ind,0
land,wol,jpn,0
land,wol,kor,0
land,wol,lam_l,0
land,wol,lam_m,0
land,wol,mea_h,0
land,wol,mea_m,0
land,wol,mex,0
land,wol,naf,0
land,wol,oas_cpa,0
land,wol,oas_l,0
land,wol,oas_m,0
land,wol,pak,0
land,wol,rus,0
land,wol,ssa_l,0
land,wol,ssa_m,0
land,wol,tur,0
land,wol,twn,0
land,wol,usa,0
land,wol,zaf,0
land,wpp,anuz,0
land,wpp,bra,0
land,wpp,can_xna,0
land,wpp,cas,0
land,wpp,chn,0
land,wpp,eeu,0
land,wpp,eeu_fsu,0
land,wpp,efta,0
land,wpp,eu12_h,0
land,wpp,eu12_m,0
land,wpp,eu15,0
land,wpp,idn,0
land,wpp,ind,0
land,wpp,jpn,0
land,wpp,kor,0
land,wpp,lam_l,0
land,wpp,lam_m,0
land,wpp,mea_h,0
land,wpp,mea_m,0
land,wpp,mex,0
land,wpp,naf,0
land,wpp,oas_cpa,0
land,wpp,oas_l,0
land,wpp,oas_m,0
land,wpp,pak,0
land,wpp,rus,0
land,wpp,ssa_l,0
land,wpp,ssa_m,0
land,wpp,tur,0
land,wpp,twn,0
land,wpp,usa,0
land,wpp,zaf,0
land,zcgds,anuz,0
land,zcgds,bra,0
land,zcgds,can_xna,0
land,zcgds,cas,0
land,zcgds,chn,0
land,zcgds,eeu,0
land,zcgds,eeu_fsu,0
land,zcgds,efta,0
land,zcgds,eu12_h,0
land,zcgds,eu12_m,0
land,zcgds,eu15,0
land,zcgds,idn,0
land,zcgds,ind,0
land,zcgds,jpn,0
land,zcgds,kor,0
land,zcgds,lam_l,0
land,zcgds,lam_m,0
land,zcgds,mea_h,0
land,zcgds,mea_m,0
land,zcgds,mex,0
land,zcgds,naf,0
land,zcgds,oas_cpa,0
land,zcgds,oas_l,0
land,zcgds,oas_m,0
land,zcgds,pak,0
land,zcgds,rus,0
land,zcgds,ssa_l,0
land,zcgds,ssa_m,0
land,zcgds,tur,0
land,zcgds,twn,0
land,zcgds,usa,0
land,zcgds,zaf,0
natlres,b_t,anuz,0
natlres,b_t,bra,0
natlres,b_t,can_xna,0
natlres,b_t,cas,0
natlres,b_t,chn,0
natlres,b_t,eeu,0
natlres,b_t,eeu_fsu,0
natlres,b_t,efta,0
natlres,b_t,eu12_h,0
natlres,b_t,eu12_m,0
natlres,b_t,eu15,0
natlres,b_t,idn,0
natlres,b_t,ind,0
natlres,b_t,jpn,0
natlres,b_t,kor,0
natlres,b_t,lam_l,0
natlres,b_t,lam_m,0
natlres,b_t,mea_h,0
natlres,b_t,mea_m,0
natlres,b_t,mex,0
natlres,b_t,naf,0
natlres,b_t,oas_cpa,0
natlres,b_t,oas_l,0
natlres,b_t,oas_m,0
natlres,b_t,pak,0
natlres,b_t,rus,0
natlres,b_t,ssa_l,0
natlres,b_t,ssa_m,0
natlres,b_t,tur,0
natlres,b_t,twn,0
natlres,b_t,usa,0
natlres,b_t,zaf,0
natlres,c_b,anuz,0
natlres,c_b,bra,0
natlres,c_b,can_xna,0
natlres,c_b,cas,0
natlres,c_b,chn,0
natlres,c_b,eeu,0
natlres,c_b,eeu_fsu,0
natlres,c_b,efta,0
natlres,c_b,eu12_h,0
natlres,c_b,eu12_m,0
natlres,c_b,eu15,0
natlres,c_b,idn,0
natlres,c_b,ind,0
natlres,c_b,jpn,0
natlres,c_b,kor,0
natlres,c_b,lam_l,0
natlres,c_b,lam_m,0
natlres,c_b,mea_h,0
natlres,c_b,mea_m,0
natlres,c_b,mex,0
natlres,c_b,naf,0
natlres,c_b,oas_cpa,0
natlres,c_b,oas_l,0
natlres,c_b,oas_m,0
natlres,c_b,pak,0
natlres,c_b,rus,0
natlres,c_b,ssa_l,0
natlres,c_b,ssa_m,0
natlres,c_b,tur,0
natlres,c_b,twn,0
natlres,c_b,usa,0
natlres,c_b,zaf,0
natlres,cmn,anuz,0
natlres,cmn,bra,0
natlres,cmn,can_xna,0
natlres,cmn,cas,0
natlres,cmn,chn,0
natlres,cmn,eeu,0
natlres,cmn,eeu_fsu,0
natlres,cmn,efta,0
natlres,cmn,eu12_h,0
natlres,cmn,eu12_m,0
natlres,cmn,eu15,0
natlres,cmn,idn,0
natlres,cmn,ind,0
natlres,cmn,jpn,0
natlres,cmn,kor,0
natlres,cmn,lam_l,0
natlres,cmn,lam_m,0
natlres,cmn,mea_h,0
natlres,cmn,mea_m,0
natlres,cmn,mex,0
natlres,cmn,naf,0
natlres,cmn,oas_cpa,0
natlres,cmn,oas_l,0
natlres,cmn,oas_m,0
natlres,cmn,pak,0
natlres,cmn,rus,0
natlres,cmn,ssa_l,0
natlres,cmn,ssa_m,0
natlres,cmn,tur,0
natlres,cmn,twn,0
natlres,cmn,usa,0
natlres,cmn,zaf,0
natlres,cmt,anuz,0
natlres,cmt,bra,0
natlres,cmt,can_xna,0
natlres,cmt,cas,0
natlres,cmt,chn,0
natlres,cmt,eeu,0
natlres,cmt,eeu_fsu,0
natlres,cmt,efta,0
natlres,cmt,eu12_h,0
natlres,cmt,eu12_m,0
natlres,cmt,eu15,0
natlres,cmt,idn,0
natlres,cmt,ind,0
natlres,cmt,jpn,0
natlres,cmt,kor,0
natlres,cmt,lam_l,0
natlres,cmt,lam_m,0
natlres,cmt,mea_h,0
natlres,cmt,mea_m,0
natlres,cmt,mex,0
natlres,cmt,naf,0
natlres,cmt,oas_cpa,0
natlres,cmt,oas_l,0
natlres,cmt,oas_m,0
natlres,cmt,pak,0
natlres,cmt,rus,0
natlres,cmt,ssa_l,0
natlres,cmt,ssa_m,0
natlres,cmt,tur,0
natlres,cmt,twn,0
natlres,cmt,usa,0
natlres,cmt,zaf,0
natlres,cns,anuz,0
natlres,cns,bra,0
natlres,cns,can_xna,0
natlres,cns,cas,0
natlres,cns,chn,0
natlres,cns,eeu,0
natlres,cns,eeu_fsu,0
natlres,cns,efta,0
natlres,cns,eu12_h,0
natlres,cns,eu12_m,0
natlres,cns,eu15,0
natlres,cns,idn,0
natlres,cns,ind,0
natlres,cns,jpn,0
natlres,cns,kor,0
natlres,cns,lam_l,0
natlres,cns,lam_m,0
natlres,cns,mea_h,0
natlres,cns,mea_m,0
natlres,cns,mex,0
natlres,cns,naf,0
natlres,cns,oas_cpa,0
natlres,cns,oas_l,0
natlres,cns,oas_m,0
natlres,cns,pak,0
natlres,cns,rus,0
natlres,cns,ssa_l,0
natlres,cns,ssa_m,0
natlres,cns,tur,0
natlres,cns,twn,0
natlres,cns,usa,0
natlres,cns,zaf,0
natlres,crp,anuz,0
natlres,crp,bra,0
natlres,crp,can_xna,0
natlres,crp,cas,0
natlres,crp,chn,0
natlres,crp,eeu,0
natlres,crp,eeu_fsu,0
natlres,crp,efta,0
natlres,crp,eu12_h,0
natlres,crp,eu12_m,0
natlres,crp,eu15,0
natlres,crp,idn,0
natlres,crp,ind,0
natlres,crp,jpn,0
natlres,crp,kor,0
natlres,crp,lam_l,0
natlres,crp,lam_m,0
natlres,crp,mea_h,0
natlres,crp,mea_m,0
natlres,crp,mex,0
natlres,crp,naf,0
natlres,crp,oas_cpa,0
natlres,crp,oas_l,0
natlres,crp,oas_m,0
natlres,crp,pak,0
natlres,crp,rus,0
natlres,crp,ssa_l,0
natlres,crp,ssa_m,0
natlres,crp,tur,0
natlres,crp,twn,0
natlres,crp,usa,0
natlres,crp,zaf,0
natlres,ctl,anuz,0
natlres,ctl,bra,0
natlres,ctl,can_xna,0
natlres,ctl,cas,0
natlres,ctl,chn,0
natlres,ctl,eeu,0
natlres,ctl,eeu_fsu,0
natlres,ctl,efta,0
natlres,ctl,eu12_h,0
natlres,ctl,eu12_m,0
natlres,ctl,eu15,0
natlres,ctl,idn,0
natlres,ctl,ind,0
natlres,ctl,jpn,0
natlres,ctl,kor,0
natlres,ctl,lam_l,0
natlres,ctl,lam_m,0
natlres,ctl,mea_h,0
natlres,ctl,mea_m,0
natlres,ctl,mex,0
natlres,ctl,naf,0
natlres,ctl,oas_cpa,0
natlres,ctl,oas_l,0
natlres,ctl,oas_m,0
natlres,ctl,pak,0
natlres,ctl,rus,0
natlres,ctl,ssa_l,0
natlres,ctl,ssa_m,0
natlres,ctl,tur,0
natlres,ctl,twn,0
natlres,ctl,usa,0
natlres,ctl,zaf,0
natlres,eqm,anuz,0
natlres,eqm,bra,0
natlres,eqm,can_xna,0
natlres,eqm,cas,0
natlres,eqm,chn,0
natlres,eqm,eeu,0
natlres,eqm,eeu_fsu,0
natlres,eqm,efta,0
natlres,eqm,eu12_h,0
natlres,eqm,eu12_m,0
natlres,eqm,eu15,0
natlres,eqm,idn,0
natlres,eqm,ind,0
natlres,eqm,jpn,0
natlres,eqm,kor,0
natlres,eqm,lam_l,0
natlres,eqm,lam_m,0
natlres,eqm,mea_h,0
natlres,eqm,mea_m,0
natlres,eqm,mex,0
natlres,eqm,naf,0
natlres,eqm,oas_cpa,0
natlres,eqm,oas_l,0
natlres,eqm,oas_m,0
natlres,eqm,pak,0
natlres,eqm,rus,0
natlres,eqm,ssa_l,0
natlres,eqm,ssa_m,0
natlres,eqm,tur,0
natlres,eqm,twn,0
natlres,eqm,usa,0
natlres,eqm,zaf,0
natlres,fin,anuz,0
natlres,fin,bra,0
natlres,fin,can_xna,0
natlres,fin,cas,0
natlres,fin,chn,0
natlres,fin,eeu,0
natlres,fin,eeu_fsu,0
natlres,fin,efta,0
natlres,fin,eu12_h,0
natlres,fin,eu12_m,0
natlres,fin,eu15,0
natlres,fin,idn,0
natlres,fin,ind,0
natlres,fin,jpn,0
natlres,fin,kor,0
natlres,fin,lam_l,0
natlres,fin,lam_m,0
natlres,fin,mea_h,0
natlres,fin,mea_m,0
natlres,fin,mex,0
natlres,fin,naf,0
natlres,fin,oas_cpa,0
natlres,fin,oas_l,0
natlres,fin,oas_m,0
natlres,fin,pak,0
natlres,fin,rus,0
natlres,fin,ssa_l,0
natlres,fin,ssa_m,0
natlres,fin,tur,0
natlres,fin,twn,0
natlres,fin,usa,0
natlres,fin,zaf,0
natlres,frs,anuz,0
natlres,frs,bra,0
natlres,frs,can_xna,0
natlres,frs,cas,0
natlres,frs,chn,0
natlres,frs,eeu,0
natlres,frs,eeu_fsu,0
natlres,frs,efta,0
natlres,frs,eu12_h,0
natlres,frs,eu12_m,0
natlres,frs,eu15,0
natlres,frs,idn,0
natlres,frs,ind,0
natlres,frs,jpn,0
natlres,frs,kor,0
natlres,frs,lam_l,0
natlres,frs,lam_m,0
natlres,frs,mea_h,0
natlres,frs,mea_m,0
natlres,frs,mex,0
natlres,frs,naf,0
natlres,frs,oas_cpa,0
natlres,frs,oas_l,0
natlres,frs,oas_m,0
natlres,frs,pak,0
natlres,frs,rus,0
natlres,frs,ssa_l,0
natlres,frs,ssa_m,0
natlres,frs,tur,0
natlres,frs,twn,0
natlres,frs,usa,0
natlres,frs,zaf,0
natlres,fsh,anuz,0
natlres,fsh,bra,0
natlres,fsh,can_xna,0
natlres,fsh,cas,0
natlres,fsh,chn,0
natlres,fsh,eeu,0
natlres,fsh,eeu_fsu,0
natlres,fsh,efta,0
natlres,fsh,eu12_h,0
natlres,fsh,eu12_m,0
natlres,fsh,eu15,0
natlres,fsh,idn,0
natlres,fsh,ind,0
natlres,fsh,jpn,0
natlres,fsh,kor,0
natlres,fsh,lam_l,0
natlres,fsh,lam_m,0
natlres,fsh,mea_h,0
natlres,fsh,mea_m,0
natlres,fsh,mex,0
natlres,fsh,naf,0
natlres,fsh,oas_cpa,0
natlres,fsh,oas_l,0
natlres,fsh,oas_m,0
natlres,fsh,pak,0
natlres,fsh,rus,0
natlres,fsh,ssa_l,0
natlres,fsh,ssa_m,0
natlres,fsh,tur,0
natlres,fsh,twn,0
natlres,fsh,usa,0
natlres,fsh,zaf,0
natlres,gro,anuz,0
natlres,gro,bra,0
natlres,gro,can_xna,0
natlres,gro,cas,0
natlres,gro,chn,0
natlres,gro,eeu,0
natlres,gro,eeu_fsu,0
natlres,gro,efta,0
natlres,gro,eu12_h,0
natlres,gro,eu12_m,0
natlres,gro,eu15,0
natlres,gro,idn,0
natlres,gro,ind,0
natlres,gro,jpn,0
natlres,gro,kor,0
natlres,gro,lam_l,0
natlres,gro,lam_m,0
natlres,gro,mea_h,0
natlres,gro,mea_m,0
natlres,gro,mex,0
natlres,gro,naf,0
natlres,gro,oas_cpa,0
natlres,gro,oas_l,0
natlres,gro,oas_m,0
natlres,gro,pak,0
natlres,gro,rus,0
natlres,gro,ssa_l,0
natlres,gro,ssa_m,0
natlres,gro,tur,0
natlres,gro,twn,0
natlres,gro,usa,0
natlres,gro,zaf,0
natlres,mil,anuz,0
natlres,mil,bra,0
natlres,mil,can_xna,0
natlres,mil,cas,0
natlres,mil,chn,0
natlres,mil,eeu,0
natlres,mil,eeu_fsu,0
natlres,mil,efta,0
natlres,mil,eu12_h,0
natlres,mil,eu12_m,0
natlres,mil,eu15,0
natlres,mil,idn,0
natlres,mil,ind,0
natlres,mil,jpn,0
natlres,mil,kor,0
natlres,mil,lam_l,0
natlres,mil,lam_m,0
natlres,mil,mea_h,0
natlres,mil,mea_m,0
natlres,mil,mex,0
natlres,mil,naf,0
natlres,mil,oas_cpa,0
natlres,mil,oas_l,0
natlres,mil,oas_m,0
natlres,mil,pak,0
natlres,mil,rus,0
natlres,mil,ssa_l,0
natlres,mil,ssa_m,0
natlres,mil,tur,0
natlres,mil,twn,0
natlres,mil,usa,0
natlres,mil,zaf,0
natlres,min,anuz,0
natlres,min,bra,0
natlres,min,can_xna,0
natlres,min,cas,0
natlres,min,chn,0
natlres,min,eeu,0
natlres,min,eeu_fsu,0
natlres,min,efta,0
natlres,min,eu12_h,0
natlres,min,eu12_m,0
natlres,min,eu15,0
natlres,min,idn,0
natlres,min,ind,0
natlres,min,jpn,0
natlres,min,kor,0
natlres,min,lam_l,0
natlres,min,lam_m,0
natlres,min,mea_h,0
natlres,min,mea_m,0
natlres,min,mex,0
natlres,min,naf,0
natlres,min,oas_cpa,0
natlres,min,oas_l,0
natlres,min,oas_m,0
natlres,min,pak,0
natlres,min,rus,0
natlres,min,ssa_l,0
natlres,min,ssa_m,0
natlres,min,tur,0
natlres,min,twn,0
natlres,min,usa,0
natlres,min,zaf,0
natlres,mmi,anuz,0
natlres,mmi,bra,0
natlres,mmi,can_xna,0
natlres,mmi,cas,0
natlres,mmi,chn,0
natlres,mmi,eeu,0
natlres,mmi,eeu_fsu,0
natlres,mmi,efta,0
natlres,mmi,eu12_h,0
natlres,mmi,eu12_m,0
natlres,mmi,eu15,0
natlres,mmi,idn,0
natlres,mmi,ind,0
natlres,mmi,jpn,0
natlres,mmi,kor,0
natlres,mmi,lam_l,0
natlres,mmi,lam_m,0
natlres,mmi,mea_h,0
natlres,mmi,mea_m,0
natlres,mmi,mex,0
natlres,mmi,naf,0
natlres,mmi,oas_cpa,0
natlres,mmi,oas_l,0
natlres,mmi,oas_m,0
natlres,mmi,pak,0
natlres,mmi,rus,0
natlres,mmi,ssa_l,0
natlres,mmi,ssa_m,0
natlres,mmi,tur,0
natlres,mmi,twn,0
natlres,mmi,usa,0
natlres,mmi,zaf,0
natlres,mvo,anuz,0
natlres,mvo,bra,0
natlres,mvo,can_xna,0
natlres,mvo,cas,0
natlres,mvo,chn,0
natlres,mvo,eeu,0
natlres,mvo,eeu_fsu,0
natlres,mvo,efta,0
natlres,mvo,eu12_h,0
